wind_mw,solar_mw,storage_mwh,import_mw,demand_mult,unserved_mwh,curtailment_mwh,renewable_share_pct,operational_cost_eur,capex_eur,total_cost_eur
1455.7255778966696,751.4845657350675,604.143137567277,394.1257771780975,1.1499657798414886,0.0,0.0,21.34,297801396.0,87629313.0,385430709.0
3.46257550195911,406.81544672527207,1725.5291274817562,1.233062511908134,1.204900413487725,20950.4,0.0,3.41,382271636.0,49872427.0,432144063.0
1020.6116835675289,1209.1318044686152,862.6540402928993,780.5811375265843,1.4047222237289738,0.0,0.0,17.11,385513173.0,54966853.0,440480025.0
542.8267130207963,1170.6403007128592,484.96570605666545,479.8634005510651,1.3099550145952878,0.0,0.0,13.79,372884133.0,14016812.0,386900945.0
475.9072453412318,1200.570743659166,1860.769235178301,48.56928984695807,1.1764617631437397,2003.6,0.0,14.95,329364805.0,53781229.0,383146034.0
1483.5985167292818,546.1480619536309,94.7480400109637,138.20537163853075,1.4512939161184097,53269.0,0.0,15.72,402364294.0,75477376.0,477841670.0
19.306645097042317,683.6087685652071,62.5670258032891,110.62946756220326,1.2720895719769778,14790.5,0.0,5.56,395912219.0,1808355.0,397720574.0
503.81712472099383,2066.239743063357,1180.3907655322523,849.4353330897791,0.9028448357471244,0.0,162386.3,27.26,216243368.0,76643084.0,292886452.0
1779.2753227288347,2247.402283729916,325.48697220991517,772.937388135284,1.4132949250743514,0.0,47491.9,30.23,326016505.0,160943415.0,486959920.0
530.139363627418,3335.2210616767316,908.9148605973156,603.4244543333215,1.4907897201705862,310.6,224895.0,24.73,374294269.0,131822841.0,506117110.0
753.8027239627306,2951.7684253270095,636.7982356569192,799.213522241491,1.2604403513175855,0.0,253548.2,28.0,299100294.0,110336962.0,409437256.0
451.10162454496196,1502.914720454928,635.2712687271234,78.10839308036388,0.9179008620598185,0.0,20543.8,21.87,236116624.0,32909160.0,269025783.0
722.4079965239722,69.09395657747629,330.9755151635501,725.1833208508688,1.3248547414101528,0.0,0.0,6.9,407536262.0,12094146.0,419630408.0
1539.9401057636428,1151.266011201823,1780.0389142353908,593.8305480284475,0.975615805047976,0.0,5756.2,30.2,224240517.0,129383656.0,353624174.0
299.65340913478866,2515.9363997548166,345.88787288415614,507.2927015820433,1.4950646855572263,2654.9,33339.8,18.92,405168717.0,74858666.0,480027383.0
8.355855869012853,60.18468088813163,1986.169163861013,584.6388341341656,0.9761459853111079,0.0,0.0,0.72,319060511.0,57405624.0,376466135.0
